game_id,team_id,gold_earned,total_damage_dealt_to_champions,total_damage_taken,damage_dealt_to_turrets,wards_placed,wards_killed,vision_score,champion_mastery_level,baron_kills,dragon_kills,win
3716487764.0,100.0,77464.0,169612.0,184248.0,18978.0,69.0,18.0,38.0,7.4,0.0,0.0,1
3716487764.0,200.0,64062.0,130898.0,179573.0,7757.0,79.0,10.0,32.0,8.4,0.0,0.0,0
3716534442.0,100.0,71397.0,128513.0,138302.0,27437.0,58.0,10.0,26.4,9.4,0.0,0.0,1
3716534442.0,200.0,61034.0,104449.0,162586.0,15598.0,75.0,14.0,29.4,26.4,0.0,0.0,0
3716575420.0,100.0,61493.0,141059.0,203517.0,10144.0,68.0,13.0,27.6,6.8,0.0,0.0,0
3716575420.0,200.0,74983.0,167725.0,186519.0,27265.0,55.0,15.0,30.4,9.8,0.0,0.0,1
3716926499.0,100.0,64142.0,150336.0,181684.0,16880.0,63.0,7.0,26.6,3.0,0.0,0.0,0
3716926499.0,200.0,65758.0,143479.0,178712.0,25057.0,55.0,3.0,25.2,9.0,0.0,1.0,1
3717112379.0,100.0,43343.0,82492.0,133829.0,1973.0,43.0,6.0,16.2,5.8,0.0,0.0,0
3717112379.0,200.0,61813.0,106796.0,121186.0,20821.0,48.0,5.0,24.2,15.0,0.0,0.0,1
3717143317.0,100.0,71961.0,128914.0,148261.0,26613.0,77.0,16.0,36.2,19.6,2.0,2.0,1
3717143317.0,200.0,57747.0,110881.0,161631.0,17165.0,75.0,18.0,31.2,14.0,0.0,0.0,0
3717162430.0,100.0,53586.0,130558.0,158619.0,13213.0,44.0,4.0,17.0,5.0,0.0,0.0,0
3717162430.0,200.0,64254.0,132310.0,174599.0,25319.0,35.0,7.0,18.2,7.8,0.0,0.0,1
3717163675.0,100.0,31478.0,38091.0,52538.0,10687.0,24.0,4.0,11.2,13.2,0.0,0.0,1
3717163675.0,200.0,24833.0,28137.0,48969.0,2510.0,20.0,3.0,6.2,7.8,0.0,0.0,0
3717178344.0,100.0,41634.0,60329.0,122669.0,8761.0,56.0,4.0,19.6,26.4,0.0,0.0,0
3717178344.0,200.0,52617.0,99152.0,83868.0,27358.0,48.0,10.0,21.6,15.4,0.0,3.0,1
3717200876.0,100.0,64452.0,113237.0,137723.0,28843.0,61.0,9.0,30.2,45.0,1.0,3.0,1
3717200876.0,200.0,53689.0,97767.0,137808.0,7075.0,59.0,4.0,22.4,23.6,0.0,0.0,0
3717271998.0,100.0,72418.0,166325.0,194856.0,13492.0,68.0,26.0,32.2,8.0,1.0,2.0,0
3717271998.0,200.0,77954.0,165329.0,219431.0,23580.0,100.0,28.0,46.8,5.8,1.0,2.0,1
3717305402.0,100.0,52876.0,82175.0,101432.0,30952.0,37.0,1.0,14.2,12.6,0.0,0.0,1
3717305402.0,200.0,44610.0,76946.0,106993.0,4904.0,33.0,4.0,11.8,14.2,0.0,0.0,0
