game_id,team_id,gold_earned,total_damage_dealt_to_champions,total_damage_taken,damage_dealt_to_turrets,wards_placed,wards_killed,vision_score,champion_mastery_level,baron_kills,dragon_kills,win
3555363959.0,100.0,0.1879793127366998,-0.20691590144469396,-0.44766966007682896,0.44416521117479124,-0.6439506721569458,0.0386651430419759,-0.20450454707677937,-0.6087508641494855,-0.25034756077673753,-0.428314462703518,1
3555363959.0,200.0,-0.41534682084684404,-0.5885845922568766,-0.21684247210814084,-0.2224241728751784,-0.47642226531545745,-0.6331826266233122,-0.5809667437188528,-0.6983187789390497,-0.25034756077673753,-0.428314462703518,0
3556716385.0,100.0,-1.0463041032091167,-1.4022519111312,-1.6883514855729367,-0.5698548320454265,-1.4257499040838917,-0.23007396482413933,-1.0681531158438893,-0.638606835746007,-0.25034756077673753,0.8290662991043581,1
3556716385.0,200.0,-1.7017149522405643,-1.669586013589962,-1.637141353938951,-1.4691117642196552,-1.2582214972424033,-0.23007396482413933,-0.9131392701677413,-1.0068304854364376,-0.25034756077673753,-0.428314462703518,0
3557249601.0,100.0,0.30029993252223247,-0.3382455814563035,-0.21911296602186822,0.8406005564486186,-0.4205794630349613,-1.3050303962886003,-0.42595289804270503,0.43620814172876354,-0.25034756077673753,2.086447060912234,1
3557249601.0,200.0,-0.10712135622012403,-0.30722626249148555,-0.35112596929144607,-0.3846213070086065,0.24953416433099235,-0.9019217344894275,-0.049490701400631144,-0.5788948925529641,-0.25034756077673753,0.8290662991043581,0
3557283166.0,100.0,-1.7572535612858093,-1.4808705934934394,-1.5934104963737143,-0.939170062573897,-1.034850288120419,-1.1706608423555427,-1.1567324562302597,-0.7381267410677449,-0.25034756077673753,-0.428314462703518,0
3557283166.0,200.0,-1.3262076403376397,-1.5200597894250474,-1.4087372981302915,-0.258130578775436,-1.4257499040838917,-0.36444351875719694,-1.0460082807472968,-0.5390869304242689,-0.25034756077673753,-0.428314462703518,1
3557621582.0,100.0,-2.07176511225969,-1.5980012894718576,-1.4569137446190448,-1.3413645055735723,-1.8166495200473647,-1.3050303962886003,-1.710353333645074,-0.5888468830851379,-0.25034756077673753,-0.428314462703518,0
3557621582.0,200.0,-1.6996426160821596,-1.4408949922923007,-1.5252575194003177,-0.8834638809347855,-1.8166495200473647,-1.439399950221658,-1.9318016846109998,-0.787886693728614,-0.25034756077673753,0.8290662991043581,1
3557641208.0,100.0,-2.064304702089433,-1.5874503521056555,-1.8239324078498005,-1.3351865643767535,-1.7049639154863725,-1.3050303962886003,-1.8653671793212219,-0.21067124286253353,-0.25034756077673753,-0.428314462703518,0
3557641208.0,200.0,-1.3232372918439264,-1.5696688551779359,-1.4782449395396096,-0.6538329479750645,-1.481592706364388,-1.1706608423555427,-1.289601466809815,-0.5888468830851379,-0.25034756077673753,2.086447060912234,1
3558630499.0,100.0,0.6749783099617953,-0.04382418638037644,0.8531897940234483,-0.007138628796206113,-0.1413654516324806,1.1136215745064368,0.45984050582099767,-0.4495190156347047,-0.25034756077673753,-0.428314462703518,0
3558630499.0,200.0,0.7084119999840571,1.016031671038664,-0.059453360391021635,0.18469168090840343,0.24953416433099235,0.17303469697503351,0.5705646813039605,-0.30023915765209774,-0.25034756077673753,0.8290662991043581,1
3558768647.0,100.0,-1.6986064480029572,-1.4457881806360466,-1.6985400885135284,-1.3642961856092217,-1.537435508644884,-1.3050303962886003,-1.4889049826791483,0.6352479523722397,-0.25034756077673753,0.8290662991043581,1
3558768647.0,200.0,-2.0598837182848366,-1.6355739856827638,-1.640499395357573,-1.6165446660013638,-1.8166495200473647,-1.1706608423555427,-1.710353333645074,-1.046638447565133,-0.25034756077673753,-0.428314462703518,0
3558796072.0,100.0,-0.5537097983563286,-0.5907035175664451,-0.055122250152230746,-0.7121569013077433,-1.872492322327861,-0.6331826266233122,-1.5110498177757408,-0.8475986369216566,-0.25034756077673753,-0.428314462703518,0
3558796072.0,200.0,0.17057168900610062,0.18643964545634617,-0.36142905091676364,0.11170820609174795,-1.034850288120419,-1.3050303962886003,-0.824559929781371,0.22721634055311374,-0.25034756077673753,2.086447060912234,1
3560591741.0,100.0,-0.19533379869621578,-0.2542094405706312,-0.7481380479203485,0.3844800165614575,-0.19720825391297675,-0.09570441089108171,-0.049490701400631144,-0.0016794416868837491,-0.25034756077673753,-0.428314462703518,1
3560591741.0,200.0,-0.6439945769908251,-0.7014555930253374,-0.2954130093915809,-0.8628358399894754,-0.9790074858399227,-0.7675521805563698,-0.7581254244915936,0.28692828374615653,-0.25034756077673753,-0.428314462703518,0
3561040225.0,100.0,0.033244879575818384,-0.48657035312610203,-0.6768559868977813,1.45315913274336,-0.9231646835594265,-0.23007396482413933,-0.42595289804270503,0.8442397535478893,-0.25034756077673753,-0.428314462703518,1
3561040225.0,200.0,-0.755071795081315,-0.8711880636990245,-0.5809991682207529,-1.370997681144754,-1.2582214972424033,-1.036291288422485,-1.4224704773893706,-0.7281747505355711,-0.25034756077673753,-0.428314462703518,0
3561063851.0,100.0,0.06605686875055886,-0.30414617518582404,0.650772399647534,-1.193512760320893,-0.02967984707148833,0.30740425090809115,0.12766797937210916,-0.6087508641494855,-0.25034756077673753,-0.428314462703518,0
3561063851.0,200.0,0.6725605844436565,0.7243408498152739,-0.23874606045233443,0.7292929040381383,-0.2530510561934729,0.17303469697503351,0.08337830917892418,-0.5888468830851379,-0.25034756077673753,-0.428314462703518,1
3562465634.0,100.0,0.5563716038291018,0.7564305537302863,0.1733772045603671,0.45432216534583225,-1.6491211132058763,-0.09570441089108171,-1.1567324562302597,-0.9073105801146996,-0.25034756077673753,0.8290662991043581,1
3562465634.0,200.0,0.0351790599903294,0.24690547284692088,0.6472235604210357,-0.5823154253068067,0.24953416433099235,-1.3050303962886003,-0.5809667437188528,-0.9670225233077423,-0.25034756077673753,0.8290662991043581,0
3562495083.0,100.0,0.22037683467975933,0.2926698906154375,0.8807982368231418,-0.38629668089248953,-0.02967984707148833,-1.708139058087773,-0.24879421726996434,-0.9073105801146996,-0.25034756077673753,-0.428314462703518,0
3562495083.0,200.0,0.5759206415900524,0.9506071215318826,0.5578157076502246,-0.011222352638171056,-1.928335124608357,-1.3050303962886003,-1.9096568495144068,-0.9172625706468733,-0.25034756077673753,-0.428314462703518,1
3563314818.0,100.0,-1.1182832457777052,-1.0609520241549213,-0.8146883233075848,-1.1034614140621788,-1.034850288120419,-1.5737695041547155,-1.3781808071961854,-0.9073105801146996,-0.25034756077673753,-0.428314462703518,0
3563314818.0,200.0,-0.5296016210468877,-0.5778807427549324,-0.9827048729234111,-0.06567200386437028,-0.8114790789984343,-0.7675521805563698,-0.6916909192018157,-0.5390869304242689,-0.25034756077673753,-0.428314462703518,1
3563326993.0,100.0,1.8908179340978102,0.884658301845414,0.9035413355219909,0.8097108504645248,0.13784855977000007,0.17303469697503351,1.2349097342017379,-0.8973585895825257,6.891080624556699,3.34382782272011,1
3563326993.0,200.0,1.231676879981234,0.7100763320096217,0.7191352542095946,0.7067800674734598,1.5897614190628997,1.1136215745064368,1.6113719308438115,-0.09124735647644781,-0.25034756077673753,-0.428314462703518,0
3563360386.0,100.0,-2.0358446188473427,-1.744097912877986,-1.830572171563894,-1.1646125608239104,-2.4309203451328223,-1.708139058087773,-2.418988056736036,-0.837646646389483,-0.25034756077673753,-0.428314462703518,1
3563360386.0,200.0,-2.501982098744498,-1.7989715250185656,-1.8830606485106507,-1.589110418652779,-2.5426059496938147,-1.708139058087773,-2.4411328918326287,-0.9769745138399161,-0.25034756077673753,-0.428314462703518,0
3564927854.0,100.0,-0.23961271461412872,-0.7420428427694443,-0.5405500329509878,-0.7875487260824807,0.36121976889198465,0.0386651430419759,0.21624731975847952,-1.0267344665007851,-0.25034756077673753,-0.428314462703518,0
3564927854.0,200.0,0.6161239630631029,-0.40895652194159626,-0.34797780546148793,0.39390399465829967,0.36121976889198465,-0.09570441089108171,0.08337830917892418,-0.9769745138399161,-0.25034756077673753,0.8290662991043581,1
3565385363.0,100.0,0.6425807880187357,0.7355252803152647,0.2686616298137667,0.6136921060502076,-0.19720825391297675,-1.036291288422485,-0.6252564139120382,-0.8177426653251353,-0.25034756077673753,-0.428314462703518,1
3565385363.0,200.0,0.5587202514752937,0.36838324239857767,0.5951166790900316,-0.3239937145855885,0.36121976889198465,-1.439399950221658,-0.005201031207446168,-0.9371665517112209,-0.25034756077673753,-0.428314462703518,0
3565422700.0,100.0,-2.0595383289251026,-1.6606952651261024,-1.7207871129118995,-1.254454485347139,-1.59327831092538,-1.1706608423555427,-1.6660636634518888,-0.9869265043720898,-0.25034756077673753,-0.428314462703518,0
3565422700.0,200.0,-1.666070770316004,-1.5834527919855417,-1.6130054312426054,-0.8990658002284464,-1.481592706364388,-1.1706608423555427,-1.4224704773893706,-1.0267344665007851,-0.25034756077673753,-0.428314462703518,1
3565439795.0,100.0,-0.6255507851810236,-0.9285956483747579,-0.5215847308480884,-0.9536201623223883,-0.4205794630349613,-0.7675521805563698,-0.5809667437188528,-0.9769745138399161,-0.25034756077673753,0.8290662991043581,0
3565439795.0,200.0,-0.33148628430340205,-0.2669229924280425,-0.643237413149986,0.44751595894255736,-0.19720825391297675,-1.036291288422485,-0.3152287225597422,-0.9968784949042638,-0.25034756077673753,0.8290662991043581,1
3565469294.0,100.0,-2.5181463207800543,-1.9551385047928498,-2.0135472693172183,-1.7224073532892241,-2.1517063337303415,-1.708139058087773,-2.1532500355769253,-0.9670225233077423,-0.25034756077673753,-0.428314462703518,0
3565469294.0,200.0,-2.013187076848785,-1.7856900137998266,-2.00992211096757,-1.2663915242698058,-1.928335124608357,-1.708139058087773,-1.9982361899007772,-0.9570705327755685,-0.25034756077673753,-0.428314462703518,1
3565804199.0,100.0,0.6223409715383169,0.8691704869538254,-0.05058126232477598,0.7055235370605475,-0.19720825391297675,-1.708139058087773,-0.5145322384290754,-0.9670225233077423,-0.25034756077673753,-0.428314462703518,1
3565804199.0,200.0,0.23011681462426123,0.07658319822108595,0.7977630308353976,-0.47697629235765976,-1.146535892681411,-1.5737695041547155,-1.4889049826791483,-1.0267344665007851,-0.25034756077673753,-0.428314462703518,0
3565821018.0,100.0,-0.5812027913911638,-0.9147680223855117,-1.3846776945570962,0.5393473899528972,-0.6439506721569458,-1.3050303962886003,-0.9574289403609267,-0.9371665517112209,-0.25034756077673753,-0.428314462703518,1
3565821018.0,200.0,-1.484810434327543,-1.434232392092111,-1.0091685288758472,-0.9573897535611252,-1.146535892681411,-1.3050303962886003,-0.9352841052643338,-0.2703831860555763,-0.25034756077673753,-0.428314462703518,0
3565857134.0,100.0,-0.31704900906651623,-0.876649211404098,-0.4411062154858859,-1.2507896049761449,0.026162955209007806,-0.09570441089108171,-0.24879421726996434,-1.0068304854364376,-0.25034756077673753,-0.428314462703518,0
3565857134.0,200.0,0.26928396801810933,-0.26749095178937016,-0.541809298482971,1.6903292481805545,-0.2530510561934729,-0.09570441089108171,0.12766797937210916,-0.9869265043720898,-0.25034756077673753,-0.428314462703518,1
3566781123.0,100.0,2.353294286781784,2.1259116414361787,1.9997701406749893,0.8049988614161038,1.366390209940915,0.0386651430419759,2.187137643355218,-1.0068304854364376,-0.25034756077673753,0.8290662991043581,1
3566781123.0,200.0,2.310949551278382,2.0472711144831193,2.060596481825938,0.22720429321193591,-0.7556362767179381,2.591686667770071,0.7698681971732937,-0.8077906747929615,-0.25034756077673753,-0.428314462703518,0
3566804017.0,100.0,-0.7948606493226844,-1.1402915780142304,-0.5009404080358781,-1.297071808518414,-1.2582214972424033,-0.49881307269025454,-0.7138357542984082,-0.9869265043720898,-0.25034756077673753,-0.428314462703518,0
3566804017.0,200.0,0.035731682965903976,-0.1990081595677474,-0.9039053782705196,1.3191292220327155,0.3053769666114885,-0.9019217344894275,-0.16021487688359398,-0.08129536594427404,-0.25034756077673753,-0.428314462703518,1
3566834543.0,100.0,-2.1432607097246508,-1.8783984572411556,-2.0441703174813566,-1.2152926208113726,-2.2075491360108375,-1.3050303962886003,-2.1311052004803326,-0.5390869304242689,-0.25034756077673753,-0.428314462703518,1
3566834543.0,200.0,-2.342412214547339,-2.036859119051571,-2.0006684172855715,-1.4079606174579238,-2.2075491360108375,-1.708139058087773,-2.0868155302871476,-0.9471185422433949,-0.25034756077673753,-0.428314462703518,0
3571012652.0,100.0,-1.0284820122468366,-1.099966463359967,-0.43045969780639115,-1.4135102934482864,-0.4205794630349613,-1.036291288422485,-0.9352841052643338,-0.9371665517112209,-0.25034756077673753,-0.428314462703518,0
3571012652.0,200.0,-0.4648065771607686,-0.3486436066867636,-1.0975460734841265,0.7169370216445008,-1.146535892681411,-0.23007396482413933,-1.0460082807472968,0.29688027427833025,-0.25034756077673753,-0.428314462703518,1
3575471465.0,100.0,-2.315955389591706,-1.741476561979551,-1.8674343080455857,-1.6999992275922884,-1.537435508644884,-1.3050303962886003,-1.7767878389348515,-0.9869265043720898,-0.25034756077673753,-0.428314462703518,0
3575471465.0,200.0,-1.8045028256974356,-1.6771223974229637,-1.7000855507573263,-0.7473397528692874,-1.8166495200473647,-1.1706608423555427,-1.7324981687416665,-0.9471185422433949,-0.25034756077673753,-0.428314462703518,1
3575497094.0,100.0,0.6650310964014529,0.6551371860965814,-0.20955399584726805,0.3656320603677732,0.5845909780139692,-0.7675521805563698,0.194102484661887,-0.7978386842607876,-0.25034756077673753,-0.428314462703518,1
3575497094.0,200.0,0.3017505678331157,-0.2607846624075398,0.41309557037608846,-1.0192738763970555,-1.146535892681411,-0.36444351875719694,-0.22664938217337185,-0.9272145611790471,-0.25034756077673753,-0.428314462703518,0
3654058454.0,100.0,-0.17854787581313802,-0.1879111074310379,0.038769351103672224,-0.7116333469690299,-0.19720825391297675,0.44177380484114875,0.6591440216903308,-0.16091129020166453,-0.25034756077673753,-0.428314462703518,0
3654058454.0,200.0,0.5566479153168891,0.20260464266336398,-0.03222651320708066,0.5344259791689907,-0.08552264935198446,0.30740425090809115,0.14981281446870165,0.6750559145009347,-0.25034756077673753,-0.428314462703518,1
3654080451.0,100.0,-0.6201627111691714,-0.797091211636586,-0.19873576014068464,-0.9318403018319086,-1.0906930904009149,-1.439399950221658,-1.4224704773893706,-0.6883667884068759,-0.25034756077673753,-0.428314462703518,0
3654080451.0,200.0,0.22500505210019642,-0.06261053448582957,-0.45119941952253956,0.9260446245266544,-1.59327831092538,-0.7675521805563698,-1.090297950940482,-0.6485588262781807,-0.25034756077673753,-0.428314462703518,1
3654478787.0,100.0,0.792341614399446,0.1303427362298303,0.46325631406675477,-0.3719512920117409,0.08200575748950394,-1.036291288422485,-0.09378037159381651,-0.5788948925529641,-0.25034756077673753,0.8290662991043581,0
3654478787.0,200.0,0.9812695941740043,0.6609478472547797,0.16723351514675183,1.2091828109028904,0.24953416433099235,-0.36444351875719694,0.08337830917892418,-0.678414797874702,3.320366531889981,-0.428314462703518,1
3654511414.0,100.0,0.8156899351174718,0.7262194846258192,0.30077290087933967,-0.2303821988236229,-0.08552264935198446,-0.6331826266233122,-0.18235971198018686,-0.4495190156347047,-0.25034756077673753,-0.428314462703518,0
3654511414.0,200.0,1.0032363574530936,0.2955533766037164,0.6963921555107455,-0.25289503538830144,2.539089057831334,0.17303469697503351,1.7663857765199593,2.0782865795374406,-0.25034756077673753,0.8290662991043581,1
3664692915.0,100.0,0.18535435360272054,0.2584394168000363,0.3293734922799897,-0.836867544789288,-0.4205794630349613,0.0386651430419759,0.08337830917892418,-0.8675026179860044,-0.25034756077673753,0.8290662991043581,0
3664692915.0,200.0,1.0281043913539496,0.3332571403595444,0.0788559705384725,1.6237331362962033,0.026162955209007806,-0.7675521805563698,-0.18235971198018686,-0.5987988736173117,-0.25034756077673753,0.8290662991043581,1
3667861244.0,100.0,-1.9762304153572352,-1.5173947493449715,-1.3373407584229984,-1.442096360342041,-1.481592706364388,-1.036291288422485,-1.5331946528723335,-0.7779347031964401,-0.25034756077673753,-0.428314462703518,0
3667861244.0,200.0,-0.8948163300297359,-1.1526774610093373,-1.3953432920173785,0.5234313380560082,-1.0906930904009149,-0.9019217344894275,-0.8909944350711488,-0.6883667884068759,-0.25034756077673753,-0.428314462703518,1
3688765435.0,100.0,2.3999909282178358,3.2910147374273975,3.709642855519585,0.6038492844823947,3.2650454874777837,0.9792520205733792,2.652179180383662,-0.638606835746007,-0.25034756077673753,-0.428314462703518,0
3688765435.0,200.0,2.6200730282404106,3.4229123768003347,3.1173873800909155,1.1668796203348433,2.7066174646728225,2.4573171138370133,2.607889510190477,-0.5589909114886166,-0.25034756077673753,3.34382782272011,1
3688808781.0,100.0,-0.4893982995738373,-0.46522818789467446,-1.033399850476131,-0.2237854141558334,-1.2023786949619073,-1.3050303962886003,-1.090297950940482,-0.9172625706468733,-0.25034756077673753,-0.428314462703518,1
3688808781.0,200.0,-1.0767674447376652,-0.969860080434294,-0.48369228620386506,-1.2386431443179926,-0.9231646835594265,-0.9019217344894275,-1.0238634456507043,-0.887406599050352,-0.25034756077673753,-0.428314462703518,0
3688833494.0,100.0,-0.6858557673905992,-0.4655340121661586,-0.29028054835970973,-0.8941443894445399,-0.1413654516324806,-0.36444351875719694,-0.22664938217337185,-0.8774546085181781,-0.25034756077673753,-0.428314462703518,0
3688833494.0,200.0,0.31218132649708585,-0.08856190838033924,-0.19056961396358113,0.11170820609174795,-0.47642226531545745,-0.36444351875719694,-0.5809667437188528,-0.4694229966990523,-0.25034756077673753,-0.428314462703518,1
3688850765.0,100.0,-0.5546768885635841,-0.21135035338121372,-0.5222334433948678,-0.6470267415717896,-0.4205794630349613,-1.036291288422485,-0.5588219086222603,-0.7779347031964401,-0.25034756077673753,-0.428314462703518,0
3688850765.0,200.0,-0.18338332684941558,-0.4494127041407814,-0.016352135591776604,0.03286092268150177,-0.1413654516324806,-0.9019217344894275,-0.3595183927529272,-0.5490389209564427,-0.25034756077673753,-0.428314462703518,1
3688873184.0,100.0,0.6950799706983205,0.4968949701943693,0.6377790689311613,0.9273011549395667,0.19369136205049622,-0.9019217344894275,-0.16021487688359398,-0.7978386842607876,3.320366531889981,-0.428314462703518,1
3688873184.0,200.0,-0.017320122689255358,0.45086841733600913,0.47609700653682646,-1.017389080777687,0.4729053734529769,-0.23007396482413933,0.4376956707244052,-0.9371665517112209,-0.25034756077673753,-0.428314462703518,0
3690445027.0,100.0,-0.11679225829267911,-0.3444276006584468,-0.6995609260350552,0.12469235369184162,-0.1413654516324806,1.5167302363056097,0.32697149524144237,1.1427994695131034,-0.25034756077673753,-0.428314462703518,1
3690445027.0,200.0,-1.12339500830177,-0.7601738531502886,-0.5914548880923715,-1.4112066543579471,0.24953416433099235,0.17303469697503351,0.194102484661887,-0.5589909114886166,-0.25034756077673753,-0.428314462703518,0
3694127560.0,100.0,0.4696788745358401,-0.44762144769351725,-0.4855048653786895,0.9670912846817892,-0.08552264935198446,0.9792520205733792,0.4376956707244052,-0.8475986369216566,3.320366531889981,3.34382782272011,1
3694127560.0,200.0,-0.41044229193861964,-0.6808342992909796,-0.5444232284508757,-1.6945542624696686,0.4729053734529769,-0.23007396482413933,0.26053698995166447,-0.4594710061668785,-0.25034756077673753,0.8290662991043581,0
3694159141.0,100.0,-0.5874197998663778,-0.17941356160194338,0.278926551877509,-1.6053406031528958,-0.6439506721569458,-0.6331826266233122,-1.0460082807472968,-0.3499991103129667,-0.25034756077673753,-0.428314462703518,0
3694159141.0,200.0,0.6811262405650624,0.39601664978625,0.09329936459470467,0.6300270014180674,-0.7556362767179381,-0.36444351875719694,0.12766797937210916,-0.7281747505355711,-0.25034756077673753,-0.428314462703518,1
3694181749.0,100.0,0.8374494647807207,0.25546855244847627,-0.47088975329536864,1.0062531492175555,1.7014470236238919,2.860425775636186,2.142847973162033,-0.09124735647644781,3.320366531889981,0.8290662991043581,1
3694181749.0,200.0,0.12891773222216693,-0.5229415968418921,0.2502305615729209,-0.5166617112321396,0.8079621871359537,2.591686667770071,0.48198534091759015,-0.8077906747929615,-0.25034756077673753,-0.428314462703518,0
3702460564.0,100.0,-0.026576557530129514,-0.09747450143501933,-0.5400348788697219,0.11558250819822752,-0.19720825391297675,-0.6331826266233122,-0.5145322384290754,-0.6286548452138331,3.320366531889981,-0.428314462703518,1
3702460564.0,200.0,-0.805498641602495,-0.4779635843429061,-0.2634543765723089,-1.1854500235047059,-0.08552264935198446,-0.7675521805563698,-0.4480977331392975,-0.5390869304242689,-0.25034756077673753,-0.428314462703518,0
3702814688.0,100.0,-0.3701008147216756,-0.6460140215234305,-0.08528738357746599,-1.1059744748880034,-0.1413654516324806,-0.36444351875719694,-0.20450454707677937,-0.5689429020207903,-0.25034756077673753,-0.428314462703518,0
3702814688.0,200.0,0.1868049889136038,0.05183327682169246,-0.5048708428781289,0.44646885026513045,0.36121976889198465,0.44177380484114875,0.7255785269801087,-0.03153541328340505,-0.25034756077673753,-0.428314462703518,1
3702838852.0,100.0,0.07324096743302835,-0.689178932984332,-0.6430466153421097,0.5874096782467922,-0.5881078698764497,-0.6331826266233122,0.14981281446870165,-0.7679827126642663,-0.25034756077673753,0.8290662991043581,1
3702838852.0,200.0,-0.9481444471726825,-0.9335106813093241,-0.8689321400868029,-1.1790626605724017,-1.2582214972424033,-0.6331826266233122,-0.9352841052643338,-0.2405272144590548,-0.25034756077673753,-0.428314462703518,0
3703102513.0,100.0,0.18977533740731717,0.022343079214295108,0.39771726706126265,-0.9200079737769846,0.3053769666114885,0.0386651430419759,0.5705646813039605,-0.8675026179860044,-0.25034756077673753,2.086447060912234,0
3703102513.0,200.0,1.0588440443702853,0.6368095743983545,0.2728591815870442,0.947510352413906,0.026162955209007806,-0.36444351875719694,0.14981281446870165,-0.8675026179860044,3.320366531889981,2.086447060912234,1
3703139411.0,100.0,0.7039910161794605,0.9849468183013853,0.6268654343206398,0.1430167555468125,-0.19720825391297675,-0.7675521805563698,0.26053698995166447,-0.6684628073425283,-0.25034756077673753,0.8290662991043581,1
3703139411.0,200.0,0.31929634730760853,0.3577230820782741,1.0069155878293437,-0.10357733798722435,-0.5322650675959536,-0.36444351875719694,-0.6031115788154453,-0.6983187789390497,-0.25034756077673753,0.8290662991043581,0
3704176986.0,100.0,-0.6047583457250301,-0.32612183355104013,-0.978946156108249,0.2559997818411759,-0.699793474437442,-0.9019217344894275,-0.9352841052643338,-0.787886693728614,-0.25034756077673753,-0.428314462703518,1
3704176986.0,200.0,-1.2559554445677217,-1.0331875492223273,-0.4622656923793621,-1.4457612407130351,-0.9231646835594265,-1.1706608423555427,-0.824559929781371,-0.8276946558573091,-0.25034756077673753,-0.428314462703518,0
3705264306.0,100.0,-0.5938440419574322,-0.12464917241546548,-0.07881933789046108,-0.9656619121127977,0.026162955209007806,-1.3050303962886003,-0.1380700417870015,-0.7679827126642663,-0.25034756077673753,-0.428314462703518,0
3705264306.0,200.0,-0.09910832307429267,0.05412695885782337,0.0184303047840639,0.6729584571925706,-0.699793474437442,-0.36444351875719694,-0.09378037159381651,-0.48932697776339995,-0.25034756077673753,-0.428314462703518,1
3705764660.0,100.0,1.1437407489929297,1.1070580809868307,1.3281427771697993,0.02050504028786426,0.41706257117248074,0.17303469697503351,0.34911633033803485,-0.8276946558573091,-0.25034756077673753,-0.428314462703518,0
3705764660.0,200.0,1.5048107856589685,1.4682365456095772,1.0354780196684183,0.2858423791478428,1.5339186167824035,-0.09570441089108171,1.1906200640085522,-0.7381267410677449,-0.25034756077673753,-0.428314462703518,1
3707103859.0,100.0,-0.9699039768359314,-0.9593309876589121,-0.47714792139370965,-1.6678529911952824,-0.2530510561934729,-0.49881307269025454,-0.38166322784951967,-0.529134939892095,-0.25034756077673753,-0.428314462703518,0
3707103859.0,200.0,0.133545949642604,-0.31338643710280856,-0.6334685653867219,1.3102287982745868,-0.8673218812789304,0.5761433587742064,-0.20450454707677937,0.6053919807757182,-0.25034756077673753,-0.428314462703518,1
3707619795.0,100.0,0.11226996508298281,-0.2322119376145948,-0.3011369436278684,1.098817556302094,-0.2530510561934729,-0.23007396482413933,0.08337830917892418,0.07793648257050673,-0.25034756077673753,-0.428314462703518,1
3707619795.0,200.0,-0.6635436147517757,-0.45148794026870936,-0.32941317875512877,-1.5892151295205215,-0.08552264935198446,0.30740425090809115,-0.049490701400631144,0.3964001796000683,-0.25034756077673753,-0.428314462703518,0
3707925448.0,200.0,-0.23975087035802237,-0.289816123607711,-1.0598635064285669,0.5925405107661842,-0.9231646835594265,-1.3050303962886003,-0.8467047648779639,-0.6684628073425283,-0.25034756077673753,-0.428314462703518,1
3708589097.0,100.0,0.8170024146844614,0.981364305406857,0.15778902365687741,1.2531613753548205,0.19369136205049622,0.5761433587742064,1.0134613832358124,0.21726435002093997,-0.25034756077673753,-0.428314462703518,1
3708589097.0,200.0,0.08602037374319044,0.13326991139974975,0.8596578397104533,-1.1059744748880034,0.3053769666114885,-0.23007396482413933,0.32697149524144237,-0.3699030913773143,-0.25034756077673753,2.086447060912234,0
3708619262.0,100.0,0.5920848636256087,0.10229428161657238,0.42423816235606154,0.8803906861908412,0.41706257117248074,-0.09570441089108171,0.21624731975847952,-0.7580307221320925,-0.25034756077673753,-0.428314462703518,1
3708619262.0,200.0,0.25878413148219237,0.395645291742305,0.057066860879004665,-0.488075644338385,0.24953416433099235,-0.36444351875719694,0.48198534091759015,-0.6187028546816593,-0.25034756077673753,-0.428314462703518,0
